0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(1, 0, 0, 0)(0, 1, 0)(1, 1, 1, 0)",56.86971791567144,57.76279822561028,57.77927515702776,58.22520235147358,57.060263325267016,58.14901268870507,58.07941799352026,57.27183375947196,57.95722883368945,59.04214606828534,56.442169039200145,58.19912348474701,58.03532336272118,58.19471515063896,58.22148940803479
"(1, 0, 0, 0)(0, 1, 0)(1, 1, 1, 1)",60.94880551736392,60.87857205449534,60.85691335608014,60.85223580566492,61.05753557611345,60.899301886514785,60.95473968198221,60.83833283765562,60.9443616809034,61.52721921852891,60.92927578948628,61.055642650954475,61.03649441583664,60.94231801813857,61.04619743101086
"(1, 0, 0, 0)(0, 1, 1)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(0, 1, 1)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(0, 1, 1)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(0, 1, 1)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(0, 1, 1)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(0, 1, 1)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(0, 1, 1)(0, 1, 1, 0)",0.5412033121671721,-0.04403269113628384,0.0,1.7252924557265434,0.12717960394506195,0.1691188923059955,0.0,1.008229540344414,0.0,0.04599002646541786,0.0,0.0,0.0,0.0,2.8093760428147867
"(1, 0, 0, 0)(0, 1, 1)(0, 1, 1, 1)",13.599637650719814,4.356628874483652,8.519240532928876,11.027753879192009,13.064552179128206,6.077682095467037,8.238024678317096,3.1779900132341545,3.1772180702870605,6.850536793549218,6.790976720339106,0.5211344996407193,8.876326195717722,5.7982509165472536,31.622025313232584
"(1, 0, 0, 0)(0, 1, 1)(1, 0, 0, 0)",35.22443019032568,28.185816088116656,25.505080822868447,36.0500135450905,23.94855241314773,22.43677831636569,30.70399249055428,26.834699831674428,28.08696458906568,33.612056958386205,27.098404621755108,31.106721513097852,26.88213173120689,30.62406153213988,40.53661696406971
"(1, 0, 0, 0)(0, 1, 1)(1, 0, 0, 1)",41.49774949365222,37.325527366305494,38.7603024505953,44.79809185224892,36.861234574598456,34.465940414052604,38.12233720957583,36.91010257421334,39.63207715115004,34.61606538782128,36.15422087396309,40.29448829429544,40.35688571773272,35.13888413311245,45.34115255161169
"(1, 0, 0, 0)(0, 1, 1)(1, 0, 1, 0)",40.312216529608826,39.423917235813974,40.52548296467011,45.29761830097866,41.86169943053399,42.09016692864051,44.92236985570776,40.853733316436745,41.284290141855,47.902400970534046,42.541291401899684,46.0251414520992,38.70445959030348,37.627932593774645,44.24811890922737
"(1, 0, 0, 0)(0, 1, 1)(1, 0, 1, 1)",45.44984694101967,46.951743487671784,47.63307422144875,50.34648861040309,43.901121160683616,46.03690950401729,48.296382881884405,43.480107905885035,42.79668452730053,51.13667310922043,42.80206248991863,47.36942465939409,43.32110620766471,44.35958188611872,47.320918849814454
"(1, 0, 0, 0)(0, 1, 1)(1, 1, 0, 0)",51.304920468471934,49.40784334041385,49.47048332176586,50.19097262367589,48.145649636385144,50.649937399245424,51.18777929649281,50.68116767582779,48.866766455488474,53.20134901626006,50.77027860228591,50.493339516937674,49.52716892772433,50.81033996406869,48.813924013781296
"(1, 0, 0, 0)(0, 1, 1)(1, 1, 0, 1)",38.9170169015831,23.829869093518056,38.08254248556431,43.90173345068144,35.77705288222796,43.9724997252654,38.10233263709993,39.981272188180135,38.857574122793714,52.60223912119335,36.62055708012896,37.96235501203609,46.22999941377324,36.359989069008435,42.909222240008056
"(1, 0, 0, 0)(0, 1, 1)(1, 1, 1, 0)",6.773399523592171,10.38719533169297,4.009714564598363,43.64824115280226,6.314650487989073,10.807701957362084,9.24055260086048,6.612216420461688,7.817107298498413,10.850799014737367,1.4737198872322523,18.171199989517127,16.363330221499837,10.251304955973492,12.550637165535749
"(1, 0, 0, 0)(0, 1, 1)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 0)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 0)(0, 0, 0, 1)",-17.21836815796799,-17.9433051386337,-20.707678231302687,-17.266361869614833,-18.708230644115936,-17.876313160400997,-17.456298999851686,-16.847131180863954,-21.766119681710453,-16.73692877292843,-17.127128082905582,-16.623200328709153,-15.876952621024154,-15.47761523137506,-18.140599420131842
"(1, 0, 0, 0)(1, 0, 0)(0, 0, 1, 0)",-13.292276517496335,-10.411248671384614,-7.441726509868173,-7.193852843380731,-7.750469290708767,-7.19774820654562,-10.029174868240624,-7.745592988851421,-7.890690204841441,-10.998471807805348,-10.050673006918489,-13.919648720239804,-8.645436345014726,-7.8911638333304595,-10.577944695775074
"(1, 0, 0, 0)(1, 0, 0)(0, 0, 1, 1)",-8.193336263170496,-6.997151211880207,-8.822024799384971,-8.660979424156707,-5.6010267188743335,-5.714874837020616,-11.216469904869447,-8.291224553858754,-7.088257448052231,-8.718661119724594,-6.837195486999173,-5.6250982587465295,-12.760934653384476,-8.024930730503536,-7.123019187505815
"(1, 0, 0, 0)(1, 0, 0)(0, 1, 0, 0)",-2.862161651303273,-2.4606033437220742,-2.5100071313968453,-0.7247977139291348,-3.83035892519856,-4.206795898669793,-5.006894779326848,-4.914951484208351,-4.1401292297242245,-6.260277592122383,-6.441532274667381,-6.534176725042353,-5.3358077637463746,-4.09146878672814,-2.4412530053243957
"(1, 0, 0, 0)(1, 0, 0)(0, 1, 0, 1)",3.1752836603402823,11.487370948704571,9.361079448856792,2.5444361584189474,1.6788480719212409,-5.412931890696973,1.3235643696683428,2.624511208075459,4.608250599736683,2.975792598127668,3.1785558550381676,0.17429370270570033,3.535234782180986,2.3554948546817682,1.8739464786065845
"(1, 0, 0, 0)(1, 0, 0)(0, 1, 1, 0)",24.23036787845909,17.147149087648643,32.488842639007004,19.836936312277285,21.902241900520792,23.24789385133635,19.465591337402287,21.330154223036267,17.24910593542123,19.7789544769722,18.88969038628008,18.959175711325255,20.34040516756408,23.52992162487376,20.135981003318133
"(1, 0, 0, 0)(1, 0, 0)(0, 1, 1, 1)",33.67227096238278,30.098391481535266,37.34105067990049,37.23483604630693,35.22737734527653,38.91466961096829,35.72567588646539,35.904431115230665,33.19452961527343,33.35395316551244,31.31352766751469,37.349909402846436,36.018640262259204,33.62011689445828,36.07082939538982
"(1, 0, 0, 0)(1, 0, 0)(1, 0, 0, 0)",44.32926830166829,41.32434106857948,37.21131046377712,41.56560895093118,41.23503863210982,43.584051503048656,41.947561493006226,41.309148165862275,39.59450813367744,42.15429892440497,42.987128860044976,42.90484053265036,42.59033157878378,41.640623183551476,42.26208122664526
"(1, 0, 0, 0)(1, 0, 0)(1, 0, 0, 1)",40.59932252513758,39.40792935461176,44.936187587867174,38.992492120284226,43.87888526098472,46.368761861979245,42.88495325824911,45.036021055273686,43.32591942317853,45.253034156602965,45.747635821044206,39.100470632577526,38.418138491990426,39.275401475000855,44.07447890792032
"(1, 0, 0, 0)(1, 0, 0)(1, 0, 1, 0)",39.46321727730682,43.590499553023264,43.93240871655385,41.89791153799579,41.222935399874636,45.09714410760039,39.35578067522988,41.79965814072962,41.53094145747868,42.082682328899104,39.88890797560914,44.23800457087598,39.44912343215995,42.139919712919045,40.32931873326442
"(1, 0, 0, 0)(1, 0, 0)(1, 0, 1, 1)",38.49054257559462,41.38716891566593,40.53935251752141,41.546776710579095,38.6416895480829,44.04586801322726,46.35447003166295,42.88624472407211,38.874171924700896,41.19556695393867,40.253815905238966,43.34835699194512,41.180488725711314,41.692296768562386,41.14123035782936
"(1, 0, 0, 0)(1, 0, 0)(1, 1, 0, 0)",34.675526675006765,38.365862710815406,35.052535729935734,40.66119468318017,38.251974992303936,38.85258025631242,43.78576729052085,37.33178766267449,35.44739590258736,34.663498077481535,39.49169047309183,39.09726571501179,36.62552511598873,40.394459596856535,38.723332978316016
"(1, 0, 0, 0)(1, 0, 0)(1, 1, 0, 1)",30.459680990132146,23.43768980593556,38.95099077739164,22.05786151987833,26.024098672680754,31.894878373188877,22.6884313312154,29.790470688040088,32.323517574485024,25.931000817040605,29.89581275564784,30.58296613020085,21.06477207035368,25.94993516880809,29.383737766244245
"(1, 0, 0, 0)(1, 0, 0)(1, 1, 1, 0)",24.63404285238341,33.244956524377386,34.34560985774596,23.13849060693409,28.010624619936237,39.82918623611476,27.34432955319023,28.87866930914647,21.00607083101216,25.928310777615533,25.79044400097434,32.03223993922041,25.60278458859345,22.345479187526813,18.755157121363226
"(1, 0, 0, 0)(1, 0, 0)(1, 1, 1, 1)",22.061107634914684,20.250708110713887,33.49132504781602,25.923442141798482,17.88942616371331,40.343974667420696,23.419158324173754,21.55467279000554,29.771441090529102,24.38879213276344,23.572391314753503,24.80554552476109,31.445392621995698,23.34590953871406,20.0712696636434
"(1, 0, 0, 0)(1, 0, 1)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(0, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 0, 1)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 1, 0, 1)",0.5747504209905372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 0)(0, 1, 1, 0)",0.0,0.0,0.0,-2.3967841299934616,0.0,0.0,0.0,0.0,3.9872406562159752,9.522780883476198,0.0,0.0,2.2202934106333587,0.16800260812870027,0.13875479748287695
"(1, 0, 0, 0)(1, 1, 0)(0, 1, 1, 1)",17.94861078657109,13.503803740052795,14.593552411560344,18.350280182968334,16.466670855136208,20.009919678106503,24.629440861764113,16.080663738049793,13.711681833913937,36.76634438557958,41.66435982811644,21.46965012437561,35.058107761107024,11.154115218513418,23.549996295575966
"(1, 0, 0, 0)(1, 1, 0)(1, 0, 0, 0)",33.81947569098232,37.983116373713656,39.36207947999268,39.063607956544935,32.69802818791113,36.010354287482706,33.489733873081214,39.939511817370416,33.58753144357193,46.32916966330104,37.82533413865816,34.50610827039156,38.618879103371775,29.829405979486125,36.39379689280702
"(1, 0, 0, 0)(1, 1, 0)(1, 0, 0, 1)",41.728698267136174,43.25276251551495,42.30807973409761,46.30410292151524,38.24999399947807,37.63541368358414,41.84632516948026,35.226966480547574,39.69840168414853,44.936362777879545,37.836358996822256,39.51380198601456,37.8621269675546,41.000278532106854,38.619160779149865
"(1, 0, 0, 0)(1, 1, 0)(1, 0, 1, 0)",36.844330482728736,39.357160446392996,50.50095776787094,45.74007933548656,35.288602222994385,42.2280853438066,42.517675456938136,32.34081544726771,37.37327530367858,44.055191938736684,40.017417269872396,36.74915805413728,39.39570574158858,35.130901076716626,32.849964919369604
"(1, 0, 0, 0)(1, 1, 0)(1, 0, 1, 1)",37.394304945443814,38.61448054093511,44.63092190560229,43.507149982989944,41.37443178370922,48.1915064474745,40.46674091388775,39.628752013463675,41.725929240634215,43.18113351084468,39.016118511935694,41.872088699955476,41.29578187599122,37.329963003967045,34.84102629674283
"(1, 0, 0, 0)(1, 1, 0)(1, 1, 0, 0)",48.517731812646076,47.92179772381635,50.53572632416676,51.75335134448693,48.48981536565872,53.54936305900871,50.77436159169444,47.709869587236156,49.68582932687441,50.99656111427968,48.70461000363013,48.9996522574757,47.97569539705761,49.39993602385071,48.493980089513606
"(1, 0, 0, 0)(1, 1, 0)(1, 1, 0, 1)",48.3661520762389,48.56519099129361,50.74705557704737,52.15075742076834,43.229110189922984,50.57702096446532,47.816559589550934,45.94289099315729,50.850262966020786,50.47537387790925,40.63047385034925,48.987099772269204,46.29947391577996,47.1144332140403,43.0438616085194
"(1, 0, 0, 0)(1, 1, 0)(1, 1, 1, 0)",19.02803047269979,22.022558216618556,49.29204511737007,41.541388510335054,33.360364580376576,41.02539776384753,29.081994034477233,27.931732342850506,33.85900182546092,42.43571143067378,34.195908972700266,26.28746519282516,43.40615220493467,30.057024652375503,20.32134637648837
"(1, 0, 0, 0)(1, 1, 0)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 0, 0, 0)",-31.200738633068013,-41.85323461429911,-42.8171478017489,-43.2141074056361,-41.20378482382407,-41.804173590981115,-41.62206348321868,-43.36403603838021,-42.990984875566156,-44.59547787021124,-41.54621581238533,-42.45456992645602,-40.8411186755459,-41.69440944367541,-41.94518016900925
"(1, 0, 0, 0)(1, 1, 1)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(0, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 0)(1, 1, 1)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 0, 0, 0)",-23.03397664954901,-25.140773055175558,-9.0291625113532,-10.851784248753042,-11.129880658135095,-18.78735610199572,-18.908297954890486,-20.739206567169614,-12.232920246837573,-5.81982594938048,-14.468965892572339,-20.040052429418424,-4.115899329631318,-19.093682407197473,-22.85393975204493
"(1, 0, 0, 1)(0, 0, 0)(0, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(0, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 0, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 0, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 0, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 1, 0, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 1, 1, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 0)(1, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 1)(0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0, 0, 1)(0, 0, 1)(0, 0, 0, 1)",-3.1936208337063343,-2.1710360770157067,-2.424131456529226,-3.1774383013757066,-2.316900558392433,-3.671420403106557,-6.297895052030624,-2.8445874410211034,-3.759397254021132,-2.3327429965713606,-2.3279447373560966,-3.2548074920172945,-3.908542063245037,-5.3487894844445645,-7.6469012917124966
"(1, 0, 0, 1)(0, 0, 1)(0, 0, 1, 0)",-0.16467131509370286,-2.7220855493924234,-0.17559086568394314,-3.7443470841144686,-0.3354461925657995,-0.18290844,-3.4934291335583736,-0.2339863331076812,-0.26106714,-0.15365813838333447,-0.16108876665590172,-0.1628815562054103,-2.7007688815497453,-0.3132835586837723,-0.2289117274133543
"(1, 0, 0, 1)(0, 0, 1)(0, 0, 1, 1)",-0.11676361579056102,0.01938138871274414,-1.9790034043932216,-0.1481690536501803,0.1449468135867607,0.11041689687624054,-0.07614962758865124,0.22816317633753616,1.6254229546170291,0.08152849878158433,-3.1472381187247667,0.09978212793422096,0.05842441382350602,0.11497259649729875,0.8011487452473471
"(1, 0, 0, 1)(0, 0, 1)(0, 1, 0, 0)",0.6596473248722547,0.20687683856901887,0.923684184800417,0.8654844209380758,0.2874528576768699,5.064704847707112,0.6253810349425365,-3.0674384684991605,1.2263747977610449,0.5295829075971926,-1.3616998696422609,1.0341860118715454,1.3172021099892637,0.30117030992535304,2.7727028911597795
"(1, 0, 0, 1)(0, 0, 1)(0, 1, 0, 1)",-0.2014053986170444,-0.9465307135344788,0.5173634449562445,0.4420861231513035,0.7131206596091793,0.5550522659781918,0.3562088329605824,1.5724715331189567,-2.0788875357327337,5.1407788294713885,1.3301451051233315,1.7911623400421877,1.4839835007157258,0.6546268965051038,3.7910158884498735
"(1, 0, 0, 1)(0, 0, 1)(0, 1, 1, 0)",0.4785735535336454,0.4207336041583929,1.1360287202343438,0.6222725138872205,2.05892987578181,-0.9074266248902216,1.3586705158471029,-1.428159069683907,0.7577041854449822,0.6839165264361742,1.4421351280608623,1.4271258182245474,-3.2427753925089937,1.3516255312753649,5.813870129576106
"(1, 0, 0, 1)(0, 0, 1)(0, 1, 1, 1)",1.9072475704928875,1.9043320762677447,1.4838145058514258,2.4991034436217707,0.7759835474042194,2.7451150416174177,2.9804148477859997,3.9578719741259123,0.020193514445788097,-0.8162133034040993,2.0721557513870086,2.566117666842384,2.2203453255715297,2.6612901992676345,13.095375246219744
"(1, 0, 0, 1)(0, 0, 1)(1, 0, 0, 0)",2.4351194279853914,6.0121862870277285,1.2892973943140995,1.853542701567065,1.4025305707698914,17.547178152767113,4.062474287283582,3.4247423663267518,1.6987794140164043,0.8662382212828199,-0.18005011768276047,7.900415189992191,0.6902932376787115,2.9958047790590587,3.506824201805657
"(1, 0, 0, 1)(0, 0, 1)(1, 0, 0, 1)",11.281060424239008,5.068303512664143,5.789610339119728,4.927473662994284,1.9993357847418232,13.810738897073984,1.3739560465186895,2.7608950776395345,10.028086389784544,8.74273538949171,2.188866654933136,13.569391177539305,6.019025245977249,4.1521871041857485,30.85792772292559
"(1, 0, 0, 1)(0, 0, 1)(1, 0, 1, 0)",15.095246644008913,20.469812294763788,14.49104963433482,14.38798502892535,5.93924434833377,24.980059135587286,10.362793945528674,14.425882477464599,18.873581856244265,18.49613436092358,19.40431540485953,35.637476866815184,18.191861164868094,18.90542116697585,28.66212597259285
"(1, 0, 0, 1)(0, 0, 1)(1, 0, 1, 1)",26.797814590400552,21.568824907442988,20.82897499517859,20.518816888569546,24.987439987384573,34.21769362939408,24.5993469600054,27.02872121573245,27.07847186316797,29.766272732635606,25.022818226819712,45.11222489741372,22.86853858700477,27.960181964253245,36.22798435371961
"(1, 0, 0, 1)(0, 0, 1)(1, 1, 0, 0)",32.1438888789128,29.213441615753183,28.63828421727743,37.52142524348987,30.7262876710259,39.800523421851935,23.632903363215583,37.44797919328053,38.99640959365228,40.93846147291021,30.984144295235254,48.42094367642365,32.914445996600804,28.818368466666175,46.104014829215394
"(1, 0, 0, 1)(0, 0, 1)(1, 1, 0, 1)",48.9752286735108,47.79038228998292,48.01708439361114,47.710076492609645,46.729370813404465,50.376024707152574,50.008085005501385,47.30773684568218,50.20202497412983,47.53917670750084,44.14403062756094,49.827551440214705,44.26752636036272,49.80135088014894,47.446686017712295
